"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"South Africa","ZAF","School enrollment, primary, private (% of total primary)","SE.PRM.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.627990007400513","0.969910025596619","0.949779987335205","0.811770021915436","0.805260002613068","0.788039982318878","","","1.06787002086639","1.03735995292664","","","","1.70000004768372","1.70000004768372","2.00001001358032","1.92915999889374","2.0389199256897","2.04345011711121","2.15895009040833","2.45717000961304","2.47159004211426","2.67771005630493","2.87616991996765","3.30162000656128","3.50603008270264","3.7133800983429","3.83394002914429","4.06287002563477","","4.49107980728149","3.1462299823761","4.75415992736816","5.00073003768921","5.29481983184815","5.50459003448486","5.78762006759644","","",
"South Africa","ZAF","Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.54818","42.63655","","38.81282","44.13859","45.35027","55.65487","55.03376","","","","","","","","","","","","40.41882","","","","","","","",
"South Africa","ZAF","School enrollment, primary, female (% net)","SE.PRM.NENR.FE","","","","","","","","","","","68.24207","","","","","","","","","","","","","","","","","","","","","88.97419","","","90.19036","90.84667","","","86.68132","87.95669","86.27335","87.54993","88.31722","89.6519","89.26884","88.85118","","","","","","","","","","","","86.70383","","","","","","","",
"South Africa","ZAF","Gross intake ratio in first grade of primary education, female (% of relevant age group)","SE.PRM.GINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.38904","","","","","","","96.15931","111.17828","93.30384","101.46843","117.00492","118.59831","118.81067","116.27138","","","","93.91778","96.14252","102.24839","98.88319","98.14429","95.15889","96.36079","90.97109","99.79815","","","","","","","",
"South Africa","ZAF","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","29.46956","28.47888","27.7827","","","","","","","","","","","","26.66773","","","37.27042","36.2809","","44.53891","","35.93639","34.90296","38.89617","35.28227","35.37191","35.54274","31.39262","33.04696","33.19107","32.71282","33.57812","29.51018","32.59666","32.93793","32.02921","32.76808","30.3322","","","","","","","","","",
"South Africa","ZAF","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","36.439998626709","","","","","","","","","","39.8899993896484","","","","","33.6500015258789","","","","","","","","","","","","","","","","62.2599983215332","68.6800003051758","70.8399963378906","71.4700012207031","72.2200012207031","72.9899978637695","74.1100006103516","74.3600006103516","77.9700012207031","78.4599990844727","79.0899963378906","81.0999984741211","80.8460998535156","81.7799987792969","82.379997253418","82.5453948974609","85.8499984741211","84.2133026123047","86.2799987792969","88.4449768066406","87.9899978637695","87.2301559448242","87.5662231445312","",
"South Africa","ZAF","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.4807434082031","","","","","","","78.9263305664062","73.2156829833984","72.030143737793","","74.1759185791016","78.3485107421875","85.9825210571289","","","","","","","","","","","96.1133728027344","93.0487213134766","","93.6630401611328","94.5190124511719","93.4360504150391","95.4342803955078","92.3604736328125","","",
"South Africa","ZAF","Trained teachers in preprimary education, male (% of male teachers)","SE.PRE.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.0317535400391","61.9465103149414","60.623779296875","87.2176284790039","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","School enrollment, preprimary (% gross)","SE.PRE.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5488700866699","","31.0027503967285","","23.9652900695801","5.21202993392944","","","","","","","","","","","18.5036602020264","18.66628074646","18.8206691741943","18.3358306884766","18.8433094024658","18.6959896087646","18.1936798095703","18.4493808746338","17.629280090332","17.8414707183838","17.5463600158691","","","","",
"South Africa","ZAF","Female primary school age children out-of-school (%)","SE.LPV.PRIM.SD.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33453369140625","","","","","5.33453369140625","","","",
"South Africa","ZAF","Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold","SE.LPV.PRIM.LD.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6261291503906","","","","","75.7915115356445","","","",
"South Africa","ZAF","School enrollment, tertiary (gross), gender parity index (GPI)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.817589998245239","0.832499980926514","0.790910005569458","0.841080009937286","0.877120018005371","0.865339994430542","0.925679981708527","","","","","","","","","","","","","","","","","","1.29364001750946","1.29782998561859","1.2974499464035","1.30209004878998","1.30541002750397","1.30654001235962","1.32193994522095","1.33575999736786","1.36945998668671","1.38700997829437","1.40590000152588","","",
"South Africa","ZAF","Compulsory education, duration (years)","SE.COM.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","",
"South Africa","ZAF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","85","","","","","","","","","","","","","","","","94","","","","","","","","","","","98","","98","99","99","99","","99","99","96.7067413330078","95","","98","","97","","","",
"South Africa","ZAF","Regulatory Quality: Standard Error","RQ.STD.ERR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.277094334363937","","0.271897494792938","","0.234316274523735","","0.208488583564758","0.181478023529053","0.188767731189728","0.162090942263603","0.18980598449707","0.197246730327606","0.20428965985775","0.185040712356567","0.186796233057976","0.177598774433136","0.192174211144447","0.190107151865959","0.198224082589149","0.192346945405006","0.197488069534302","0.191479876637459","0.19148088991642","0.190103381872177","0.202663421630859","0.206776097416878","0.212983131408691","0.215120673179626","",
"South Africa","ZAF","Regulatory Quality: Number of Sources","RQ.NO.SRC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","6","","6","","7","7","8","8","9","9","8","9","9","10","10","10","10","10","10","10","10","10","9","8","8","8","",
"South Africa","ZAF","Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval","RL.PER.RNK.LOWER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7185935974121","","45.5","","48.2587051391602","","45.2736320495605","44.7761192321777","44.230770111084","44.9760780334473","51.6746406555176","47.8468894958496","48.0769233703613","49.2891006469727","50.2369651794434","52.1126747131348","51.1737098693848","52.1126747131348","53.3653831481934","47.6190490722656","45.7142868041992","38.5714302062988","34.2857131958008","36.6666679382324","34.761905670166","46.1904754638672","44.3396224975586","44.3396224975586","",
"South Africa","ZAF","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","151.435454294084","165.58137753859","174.379130058667","165.238535117617","181.787423721809","160.43048569681","121.752211918898","112.382401379989","126.918425915167","120.780817163998","121.657187630986","125.224609867961","130.144514615833","134.307506457337","131.634420627174","126.033176083593","122.614160154648","112.799779811652","119.243929275486","109.655164650955","103.715320516689","100.561402634504","88.7938456766107","76.1081405803903","98.8296607384442","104.75790075285","104.638266581259","98.6709318617523","92.150225466286","80.3768747616014","87.4884280123379","100","98.265436726721","92.4335991302813","82.1131679596611","77.103801876136","75.2345108021091","70.6877002257182","79.6629372026745","80.8374967219076","78.27088734389","71.0673643635661","77.6792492400665","76.1237337162652","69.8600011895689","72.6140396561598",
"South Africa","ZAF","Political Stability and Absence of Violence/Terrorism: Percentile Rank","PV.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4468078613281","","28.1914901733398","","37.5661392211914","","38.0952377319336","35.6783905029297","40.2912635803223","40.7766990661621","46.8599052429199","50.7246360778809","46.1538467407227","41.2322273254395","45.0236968994141","48.8151664733887","43.1279602050781","45.0236968994141","40","39.0476188659668","40","34.2857131958008","38.2075462341309","36.3207550048828","39.1509437561035","20.2830181121826","20.7547168731689","20.8530807495117","",
"South Africa","ZAF","Coverage of social insurance programs in 4th quintile (% of population)","per_si_allsi.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03147265857752","","","","","3.57163586601641","","","","3.68185046022245","","5.36041365858612","","2.57055909278033","4.95848039093157","3.23016198937624","4.12843177496624","","","",
"South Africa","ZAF","Coverage of social insurance programs (% of population)","per_si_allsi.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80816295011588","","","","","3.41320363631059","","","","3.3527477311896","","4.41980904939973","","3.15641491577159","3.73427375735196","2.20617294017353","3.3926910975136","","","",
"South Africa","ZAF","Coverage of social safety net programs in 4th quintile (% of population)","per_sa_allsa.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1980149762544","","","","","47.4255051933435","","","","72.3987676359259","","69.4640706357067","","67.6286066762713","79.2132306164058","74.4485944789704","70.5372937839077","","","",
"South Africa","ZAF","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","13.7832017229002","13.2793017456359","13.2793016944584","13.0715705765408","13.071570586137","13.2075471698113","13.2075471732539","12.8777923784494","12.8777923802924","11.9510247537929","11.6289909112095","11.2350436017035","10.84229390681","11.1581377452866","11.1581377528819","9.08837985607962","9.0883798571826","8.69784172661871","8.90852639121089","8.27217812390794","7.58093156672586","7.82156431286257","7.23848756804473","7.91585482645884","8.7554774065701","8.00516901312657","8.01157753353134","8.37906817688959","7.97866884231797","1.51504764034257","8.2960111854175","8.62354867398567","8.15805488303976","7.8205613108858","7.82056131130083","6.19671365660046","5.31032218046484","4.89854587873272","4.41644479867953","4.61009994990578","4.62842654250808","4.51126586792476","4.11184654869647","3.88334801428314","3.55638097258988","2.99921027059241","3.08921863600461","1.76858062381568","1.7938194533052","1.79381945338596","1.79381945320583","1.79381945334411","1.79381945329893","1.79381945331776","1.79381945330561","1.79381945340027","1.79381945336422","1.79381945336491","1.7938194531992","1.7938194533163","","",
"South Africa","ZAF","Food, beverages and tobacco (% of value added in manufacturing)","NV.MNF.FBTO.ZS.UN","","","","18.0186647523331","17.2069825436409","17.206982554875","15.5566600397614","15.5566600602746","15.0943396226415","15.0943396474283","14.7174770039422","14.7174769893515","14.692573862124","14.5187601957586","14.2973027783411","14.3189964157706","14.8775169937155","14.8775169956787","13.5305573580867","13.5305573588055","12.2805755395683","12.9149749223788","13.4741151215616","13.5090834585439","13.4026805361072","14.5247903486832","13.8370595422872","14.7506210053309","13.6548096760298","12.8696014074649","14.4811249937445","17.1086895941165","16.6545248049702","17.6152544671996","18.3107280017883","15.9580864002632","15.2979104569884","","18.6489119321155","16.010508264312","15.4695851329676","15.3623090098187","15.3297869802724","15.9899301607926","16.050531424332","17.1374539279443","18.4244098658897","18.4923927214247","19.0086987666717","19.7032275958541","21.8672361416068","22.1792962406261","22.1792962405964","22.1792962407901","22.1792962396572","22.1792962402781","22.1792962404446","22.1792962407482","22.1792962397507","22.1792962401229","22.179296240165","22.1792962405081","22.179296240043","","",
"South Africa","ZAF","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","4.56243452824097","7.09258512488344","8.13581659699526","11.0086102534108","6.23083879220981","4.27082468233534","2.95117801539418","4.75062751435547","5.88325804108865","5.90764389830869","2.16757744680307","0.625661430139559","3.67190266628465","1.05737095697221","0.387269697674867","3.49177773228182","-1.04340035379479","2.74355992016812","5.21886929590691","4.39394008860931","5.58686779371205","-2.48042626173836","-1.35151850340581","5.24882143284364","-1.37880509948374","-1.77880897138438","-0.777647408077584","4.57721947487424","1.69233368209957","-1.10149804806294","-3.1544967868483","-1.57400245339048","0.51421554806474","2.3673689244705","2.63706502713161","1.9334835570878","2.62556032441724","-1.45677042875234","-0.284382115605084","4.58533359448393","1.55553329712856","2.63707909503006","1.10615919346037","4.57367075334336","5.25073480744614","4.66205237759164","4.71764087564344","0.708073339733332","-6.01037082930561","4.59451982117103","1.66430310829698","0.797301386335093","1.92225812342042","-0.606030960187496","0.507676136000512","-0.685526883047316","-0.418446411249363","0.520386273363457","-1.34461954813678","-12.2226440150384","6.53000925264003","-2.59864235936071","-0.402609754481446","-0.445270005560758",
"South Africa","ZAF","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","19.9391902704433","20.546282245827","20.6990014265335","21.4497613826906","22.0608899297424","22.8494911622924","22.5692050044331","21.9272630740642","21.934270765206","22.3191566703017","22.5191343362365","21.7570473005256","21.182213732357","21.6566304206559","21.2637343099954","23.0664985817838","23.3546656233407","21.5673838035316","21.4101078527498","22.4679728711379","22.8054051725376","24.8645077625124","24.116600197264","23.8792323266251","23.3437427619861","22.1608113658037","22.3549976732809","22.7753752225897","23.0548928033572","23.4863000405794","23.7435109635203","23.1384260995339","22.3050145423398","21.3870941167691","21.0159817531681","21.2467296668225","20.2672862924698","19.9134866388256","19.3278130726006","18.5261294778975","18.968266431053","19.0369578655221","19.0721822951943","18.502111880883","17.9898145212371","17.3705797296878","15.5955245517406","15.4419248277389","15.6086910770333","14.5078043632622","13.8595736133129","12.861770015896","12.4825918463265","12.3667757766351","12.4807113856549","12.5179444713924","12.4836443520042","12.5127045016941","12.4570332833175","12.4008912661528","11.725046778088","12.0600788895343","12.4281006619886","12.9624980052328","12.7976862916806",
"South Africa","ZAF","Manufacturing, value added (current LCU)","NV.IND.MANF.CN","1246000000","1354000000","1451000000","1663000000","1884000000","2133000000","2291000000","2478000000","2683000000","3070000000","3413000000","3643000000","3992000000","4999000000","5980000000","7319000000","8357000000","8501000000","9608000000","11926000000","15881000000","20324000000","22495000000","25594000000","29228000000","31836000000","37471000000","44765000000","54499000000","66559000000","77434000000","86385000000","93485000000","102870737600","114556568100","132346055400","142236608300","155055261900","163461767900","171494606700","199762028100","221959615600","259511231800","275755294300","297269829100","319097789800","320892563300","362367908000","407641387500","405381191200","423494961000","427917135300","445177287600","478424823500","515936761100","553392353500","594165862100","635418899300","668094417000","697575747700","652236252100","750155194700","827155194700","910485141199.327","938869204157.008",
"South Africa","ZAF","Financial intermediary services indirectly Measured (FISIM) (current LCU)","NV.FSM.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Agriculture, forestry, and fishing, value added (constant 2015 US$)","NV.AGR.TOTL.KD","2405279232.77747","2494607644.07661","2636090044.41345","2721497103.15338","2409828001.74617","2436571626.20008","2628247339.295","3285466028.22113","2892311220.63322","3029872268.41084","2828393173.91785","3359187456.33456","3337620017.25882","2915133492.52791","3800574900.40093","3474553648.62696","3390479849.75717","3788810842.72325","3940724040.86763","3855316982.12771","4240001668.18769","4485164630.19044","4106361972.9693","3174021188.48795","3535883602.65324","4255059662.01511","4535436369.9997","4650802562.2921","4781226748.41193","5484168408.17861","5092895849.81914","5320334298.25419","3869982840.69921","4799061201.01998","5178187040.43364","4147727819.18344","5143182490.76813","5189471132.40077","4914429165.76374","5219123773.03722","5464422586.37804","5284096647.90561","5627562922.76498","5665890544.22975","5714585476.80413","5875153076.5186","5554206376.50718","5719675180.67297","6829950388.34144","6700708490.01822","6680583489.11058","6813796337.26019","6933950634.35339","7244584647.69636","8037807442.73728","7745421796.45039","7346426996.92308","8748151659.32575","8791274483.23946","8217959555.49345","9636339551.16043","10172728035.1381","10380089158.4699","9883649060.45009","9095072177.86671",
"South Africa","ZAF","Trade (% of GDP)","NE.TRD.GNFS.ZS","46.8554968795007","43.7481031866464","43.3523537803138","44.9761382690571","45.9484777517564","45.5168719871452","42.0943749384297","42.4918148836386","41.2933289731851","39.62195565249","39.7862232779097","40.4980888676541","40.7725777353285","41.1514967725166","48.796358852185","49.8140560983297","48.8807534303999","48.2113862390907","50.9515108298422","54.1070082893745","56.5073165127734","52.1929556270568","47.141815686779","40.2562021253767","43.392941289225","47.9482663808045","46.6489279194359","44.9712541338082","45.8513122493528","42.6997653451896","38.2118009241798","34.8816092569776","34.3213534993474","35.6981243460429","37.1146091666279","39.4780337793026","42.199251732528","42.3013344291831","44.0357453368965","42.2582960172673","46.2207217354077","49.170945185829","53.4655016294369","45.723862568979","45.6435752240041","47.4277813970329","53.7681412741145","57.125139137747","65.9745237996233","49.5875353278801","50.4060871625999","54.6363504358971","55.5826171933345","58.875027630051","59.4995740550593","56.7266761447156","55.8612575048782","53.5359318293741","54.4855451276341","53.8979964081406","50.7596590804177","56.0347138372399","64.7830021330108","65.1800955490051","61.7025980575759",
"South Africa","ZAF","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","377999848.800061","639799744.080102","743399702.640119","510999795.600082","198799920.480032","-121799951.280019","264599894.160042","47599980.9600076","449399820.240072","89599964.1600143","-632799746.880101","-829118994.654769","525545546.196624","739236756.061958","-201625662.090108","-911416779.804951","-433550108.387527","1974550493.63762","3044050761.01269","5282516035.78525","6468644152.66925","-1663667886.30995","-314970492.238096","3155013014.98968","1361778160.98265","5064892817.48124","5755718081.84743","8506247197.36861","5982490186.79832","5093650495.27639","6132598158.4813","5137769504.74683","5274167658.36353","6080039366.63298","3045794213.01916","1026444100.42775","2204054613.84968","1723321503.08531","1534110765.65531","3454792581.50115","3927186668.02693","4797436597.0468","4384888471.37684","4150567322.19403","-328808195.683603","-659346396.348797","-4775569075.84956","-4020941427.44911","-4631880776.00617","1246330694.33636","4844542605.04599","3482071046.22255","-5665968002.04631","-8484620142.58771","-5711637794.62211","-4505144658.72462","1459108010.17078","4364612608.82302","2060869011.96213","1971031573.19478","14844418855.0957","25979174233.311","7975212861.1085","1252341418.98556","7993576161.09771",
"South Africa","ZAF","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","12009772012.517","10900734861.6154","11038531217.8939","13196530386.567","16311104488.381","17907252150.8623","15980220693.7658","18599920004.3919","18386755236.9674","20801759903.3779","23934136949.344","26348357345.0869","23040617377.8694","25629573278.3298","30501933227.1954","29499164751.7391","26548503219.4311","22917486883.0731","22938191628.6949","22718125279.3964","27051769706.7612","30767487275.2084","25424094363.4467","21332789572.3372","25556479252.1195","21969303646.0743","21430588124.5736","22179409757.8956","27038672386.6141","27124706878.838","25541499682.3704","26088763754.1468","27483824417.483","29412484138.1257","34145786011.7484","39879139498.2236","43352857858.7842","45687478295.3093","46607453653.5249","42710232685.2643","44989913392.9902","45102338326.5232","47511519830.2838","51352740453.4653","59316456155.3483","65769647407.5933","77779918326.0527","85065054098.9906","87454614264.3149","72010185832.9346","79782779149.38","89227829805.4224","92679466029.316","96422540087.9952","95760079125.0676","100591042327.088","96433364654.4895","97911139043.3466","101317658254.057","101878103445.301","83976293160.3755","92042361909.5422","105834867254.347","110014224739.138","103050370577.524",
"South Africa","ZAF","Gross capital formation (constant LCU)","NE.GDI.TOTL.KN","108631000000","110043000000","105958000000","134261000000","158088000000","179808000000","167852000000","200243000000","194156000000","217705000000","255364000000","281755000000","249376000000","283028000000","328431000000","335204000000","299164000000","282763000000","275231000000","301488000000","396583000000","436184000000","348967000000","360526000000","360832000000","295741000000","257295000000","247048000000","300085000000","309049000000","273882000000","272024000000","255352000000","254734438700","308159744900","352009050500","355626403200","366097854900","378325677500","366484630300","379358510900","381174071100","415083079600","462572871800","536476541900","571256959300","644190598600","699781044700","761349580900","697231491600","702558374800","784985029600","779368231800","818371243100","792012689300","823735420100","754658511100","777120247600","767684350100","766160277300","568819061400","617871876100","713519001500","711604025377.869","642213415061.446",
"South Africa","ZAF","Gross capital formation (current US$)","NE.GDI.TOTL.CD","1691199323.52027","1703799318.48027","1719199312.32028","2304399078.24037","2675398929.84043","3155598737.76051","3128998748.4005","3852798458.88062","3859798456.08062","4489798204.08072","5364797854.08086","6417632690.49813","5799212982.53602","7983180562.54044","11270432994.7886","12594860366.6221","11386152846.5382","12376303094.0758","12760403190.1008","16142076879.1351","26540957379.8781","29715843246.0212","21319450072.5722","24305717619.6033","20200274253.5809","13356366450.9181","14525398331.4019","16144630268.7628","20654788191.4327","23026091280.0166","22980140461.8909","24114235427.6857","23093505151.0967","20844554098.8242","25284304823.8734","30397283024.7981","27045413573.0782","27533454377.445","25131878517.8186","23720050072.9685","22854391794.7246","19737256958.5887","19409759479.0957","30847485038.8294","43385750390.9242","48621596590.08","56184084956.0418","64370367354.9915","67295648561.9623","61884760553.6866","73437854964.6494","86385439694.527","80731323268.2493","76844888219.9333","70475909114.3816","64603151779.9023","54881566001.3053","63361448181.8387","65533021636.9655","61595099957.9401","41724810291.9326","53858484554.5725","62727025200.092","59153408338.4507","55805163094.2713",
"South Africa","ZAF","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","17.4747959673548","16.8133535660091","16.1911554921541","18.2123049142268","19.7423887587822","22.0460632029995","21.4264604472466","20.2548447040085","19.9068018312623","20.2544529262087","22.4333597255212","23.7876254180602","24.5728536559482","23.6191136334099","23.6745724140383","28.1626221241727","29.2010172428248","28.3311345646438","25.8779748640699","25.793142426526","26.3767824576016","27.3235542397142","27.0659119173206","25.9486289547588","23.6344613320341","23.0476336324212","20.443508453746","18.3708979903332","19.5830583616766","20.9439122073431","19.6346821943599","17.8611989071624","16.3687813304511","14.7481168654162","14.9889127441024","15.7024239847946","15.8049377773119","16.1501322913786","16.5139705071343","14.841275516056","14.3870549981056","14.3633064576751","14.0272853046852","14.65691258189","15.1672389589002","15.8783049029154","17.365539559823","19.0216163054292","21.6148222161088","19.4908649747967","17.5616357245929","17.8093691839418","17.934933446749","18.5787122077315","18.301198735847","18.0089532852253","17.4415036155936","16.3988051798909","15.9221674828456","15.4689896600747","13.7983605384555","13.0513692515632","14.0656299720317","14.9347138823163","14.5196600638751",
"South Africa","ZAF","Gross fixed capital formation (current LCU)","NE.GDI.FTOT.CN","1092000000","1108000000","1135000000","1412000000","1686000000","2058000000","2175000000","2289000000","2435000000","2786000000","3400000000","3983000000","4631000000","5452000000","6658000000","8936000000","10449000000","11167000000","11613000000","13691000000","18368000000","22334000000","25246000000","27812000000","29592000000","33110000000","34267000000","36108000000","46292000000","59354000000","64034000000","66683000000","68605000000","70937624900","81703459000","97810529300","110919671800","125752111500","139664161900","137384266400","151515548100","167467617600","190866364000","218446481600","250628628100","291684680600","357312284300","446370733200","564499359700","544619286500","536615659600","592526085700","639628782500","718741672800","756548317500","796138460700","830137878000","832762472400","853936162800","870162619500","767569727700","811814958400","936141347300","1049013475058.82","1065197362875.08",
"South Africa","ZAF","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","25.5880940950552","25.3414264036419","25.4636233951498","24.8419966464594","23.8056206088993","22.2924477771826","21.9781302334745","21.3963366073799","21.9587965990844","20.0436205016358","18.4019530219055","18.4782608695652","21.4581343521172","21.6869557683143","24.1546065497991","23.8449416955563","23.9135902523545","26.2837426425817","28.4249933149122","31.2434061793519","31.8709881241294","25.2033912820074","23.387580942579","21.7678506451703","22.4987420831104","27.9028811282273","27.2476702979394","26.8913762401425","25.8024942044435","23.7068402759399","21.5385417337418","19.3408153425832","18.9551466044412","19.914366630953","19.549337805111","20.0378606077754","21.7747432189724","21.6605918552042","22.5192718175416","22.2692159746602","24.4043033106919","26.3566606345688","28.4311672176802","23.9152733614034","22.7575187856654","23.5997644915436","26.098249881712","27.958964394702","32.2546736710677","24.9827464883237","25.7834176267221","27.6981484703752","27.1391491937679","28.379280320361","29.0006193033471","27.7136384124829","28.1560881698955","27.3400757812216","27.4970371508423","27.2021294051151","27.5759141603963","31.1035988061883","33.3714495540545","32.7545268675424","31.8498451859901",
"South Africa","ZAF","Exports of goods and services (current LCU)","NE.EXP.GNFS.CN","1599000000","1670000000","1785000000","1926000000","2033000000","2081000000","2231000000","2418000000","2686000000","2757000000","2789000000","3094000000","4044000000","5006000000","6793000000","7566000000","8557000000","10360000000","12756000000","16584000000","22194000000","20601000000","21815000000","23331000000","28170000000","40085000000","45672000000","52855000000","60994000000","67184000000","70243000000","72207000000","79445000000","95787000000","106562000000","124816000000","152816000000","168659000000","190453000000","206144000000","257011000000","307303000000","386857000000","356433000000","376053000000","433528000000","536996000000","656099000000","842373000000","698075000000","787841512800","921530421700","967886555500","1097889411400","1198848778000","1225162455400","1340104374100","1388380973700","1474718465200","1530175964900","1533982016500","1934691010900","2221044760100","2300676151145.59","2336581638333.6",
"South Africa","ZAF","Gross national expenditure (constant 2015 US$)","NE.DAB.TOTL.KD","48029127681.239","49316664834.3545","51256401481.2038","56054883098.9688","61614499404.9477","65630514185.7151","67135686465.2239","72033770452.8174","75641258676.5108","81587520421.8998","88970017023.6071","94787972084.3579","94564454983.2737","102359242679.727","110559341442.932","115759134387.286","115168657045.309","114128871014.178","114823028991.083","119730759515.304","135569968228.07","144870320317.716","141493956772.552","145487619851.582","151544855924.526","144335291038.17","142202074869.077","146065000054.203","155699765140.221","160469542474.94","161404314726.047","161565560777.53","159509987378.19","161821103717.648","170444356148.99","177847318419.606","184602432510.929","190097260884.16","192311544869.469","193708514838.377","201078133110.434","207058003609.466","215910895527.338","226035601235.089","243219620870.135","255877968848.189","277712010530.257","296723242489.516","307906938141.58","298935670861.238","309775624253.434","326580989396.46","335633761941.229","343968594711.091","344702552933.493","351214944340.311","348632381144.957","354017886807.681","361156057084.252","365272575496.849","335973632273.537","353872077609.38","367589964197.987","370499944909.733","367843777414.91",
"South Africa","ZAF","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","68.4269483117299","67.4203338391502","67.5891583452211","66.2066296917322","67.5292740046838","66.7059453668988","66.7520441335829","65.2420139810636","66.800196206671","67.2773536895674","69.0881499076273","70.831342570473","70.0095510983763","66.6204566130919","64.7263805426164","69.9936968168925","70.6536623536316","70.1745484067384","69.7321508155807","68.543707611153","66.3067047690165","69.9531435422503","73.0638106265277","73.8703688153684","74.9878201697988","74.4805407249111","75.9339689054875","78.1612821165098","78.4401069428228","77.6961484853297","81.8260984217805","82.3271013017625","82.9817642160617","81.9366973131542","82.6544121251937","81.2272798805637","81.9644547259843","82.7930054629156","82.6753217077504","82.8575825876129","82.1910635627812","81.9351795884313","79.4620341461832","78.76935096682","80.6744436695891","79.7420282246444","79.425843812688","79.3544962121921","80.1097297984423","79.7986766844233","80.3635530732275","81.1279193470578","83.1220723260151","82.9477078923799","83.010372727357","82.6661953160688","82.5886306225274","82.2450479031459","83.3208883544483","83.6729442195925","83.262290642152","81.0310787164562","82.4386047514237","83.7458765488016","84.0789717470826",
